TransactionID;Date;Time;CustomerID;Age;Gender;Location;StoreID;OnlineOrderFlag;ProductID;ProductName;Category;Quantity;UnitPrice;TotalPrice;PaymentType;PromotionApplied;DiscountAmount;Total Sales;GiftWrap;ShippingMethod;DeliveryTime;Weather;Event;CustomerSatisfaction;ReturnFlag
8601;05.12.2020;22:49:54;181;51;Female;City_15;99;FALSCH;709;Toys_Product;Toys;2;43,49611297;86,99222594;Credit Card;FALSCH;0;86,99222594;FALSCH;;;Rainy;Christmas Market;4;WAHR
8602;18.11.2023;12:46:39;252;56;Female;City_12;67;FALSCH;477;Food_Product;Food;3;48,87218968;146,616569;Online Payment;WAHR;0;146,616569;FALSCH;;;Snowy;None;5;WAHR
8603;10.11.2023;03:46:59;348;28;Male;City_10;;WAHR;774;Electronics_Product;Electronics;2;13,00966601;26,01933202;Online Payment;FALSCH;0;26,01933202;WAHR;Standard;2;Sunny;Christmas Market;5;WAHR
8604;23.12.2019;06:06:38;27;62;Other;City_14;90;FALSCH;386;Toys_Product;Toys;5;49,94118209;249,7059105;Online Payment;FALSCH;0;249,7059105;WAHR;;;Snowy;Christmas Market;2;WAHR
8605;29.12.2023;22:00:05;73;22;Male;City_2;;WAHR;217;Toys_Product;Toys;3;25,71485015;77,14455045;Online Payment;WAHR;0;77,14455045;FALSCH;Standard;4;Rainy;None;1;FALSCH
8606;17.11.2022;11:07:33;264;63;Male;City_8;;WAHR;200;Food_Product;Food;2;74,32489368;148,6497874;Online Payment;WAHR;0;148,6497874;FALSCH;Overnight;5;Snowy;None;1;FALSCH
8607;19.12.2023;02:47:55;132;49;Male;City_19;;WAHR;562;Decorations_Product;Decorations;3;70,85590635;212,567719;Online Payment;WAHR;21,2567719;191,3109471;FALSCH;Overnight;3;Rainy;Black Friday;5;WAHR
8608;06.12.2023;11:53:56;479;59;Other;City_3;86;FALSCH;53;Toys_Product;Toys;2;10,84133022;21,68266044;Online Payment;FALSCH;0;21,68266044;WAHR;;;Sunny;Christmas Market;2;WAHR
8609;02.11.2020;06:57:11;263;57;Male;City_5;46;FALSCH;495;Toys_Product;Toys;5;99,45243295;497,2621648;Credit Card;WAHR;49,72621648;447,53594832;FALSCH;;;Sunny;Black Friday;3;WAHR
8610;15.12.2020;07:51:41;90;45;Female;City_13;;WAHR;576;Decorations_Product;Decorations;1;71,93060237;71,93060237;Cash;FALSCH;0;71,93060237;FALSCH;Overnight;4;Sunny;None;1;FALSCH
8611;10.12.2021;00:51:52;324;57;Other;City_4;54;FALSCH;842;Toys_Product;Toys;5;78,51094012;392,5547006;Debit Card;FALSCH;0;392,5547006;FALSCH;;;Snowy;None;2;WAHR
8612;29.12.2020;16:48:43;289;38;Other;City_3;76;FALSCH;634;Clothing_Product;Clothing;1;32,1665057;32,1665057;Debit Card;FALSCH;0;32,1665057;WAHR;;;Sunny;Christmas Market;5;WAHR
8613;28.12.2020;14:16:15;281;42;Other;City_13;;WAHR;678;Toys_Product;Toys;4;71,19313898;284,7725559;Online Payment;FALSCH;0;284,7725559;WAHR;Overnight;1;Rainy;Christmas Market;3;FALSCH
8614;27.12.2022;17:06:14;81;27;Male;City_8;;WAHR;864;Clothing_Product;Clothing;1;15,589658;15,589658;Credit Card;WAHR;0;15,589658;WAHR;Overnight;1;Snowy;Christmas Market;5;FALSCH
8615;06.11.2020;05:54:29;432;66;Other;City_13;;WAHR;665;Food_Product;Food;3;54,36103217;163,0830965;Cash;FALSCH;0;163,0830965;FALSCH;Overnight;4;Sunny;None;4;FALSCH
8616;11.12.2020;23:42:00;448;20;Other;City_3;21;FALSCH;844;Decorations_Product;Decorations;4;35,73483562;142,9393425;Online Payment;FALSCH;14,29393425;128,64540825;WAHR;;;Rainy;Black Friday;4;WAHR
8617;19.11.2018;00:01:05;369;66;Female;City_6;;WAHR;578;Toys_Product;Toys;3;13,61750391;40,85251173;Debit Card;FALSCH;0;40,85251173;WAHR;Overnight;4;Snowy;None;1;FALSCH
8618;20.12.2023;18:50:00;254;49;Female;City_5;12;FALSCH;215;Food_Product;Food;1;21,8520667;21,8520667;Debit Card;FALSCH;2,18520667;19,66686003;WAHR;;;Rainy;Black Friday;1;FALSCH
8619;26.11.2018;13:03:42;322;68;Female;City_1;31;FALSCH;318;Decorations_Product;Decorations;3;94,38103467;283,143104;Credit Card;WAHR;28,3143104;254,8287936;FALSCH;;;Snowy;Black Friday;5;FALSCH
8620;13.12.2021;10:04:17;330;18;Other;City_8;;WAHR;65;Electronics_Product;Electronics;1;58,23762097;58,23762097;Online Payment;FALSCH;0;58,23762097;WAHR;Express;2;Rainy;Christmas Market;5;FALSCH
8621;17.11.2018;05:03:13;85;65;Other;City_7;84;FALSCH;366;Toys_Product;Toys;3;96,13281535;288,398446;Cash;WAHR;0;288,398446;WAHR;;;Snowy;None;2;FALSCH
8622;05.11.2019;13:54:38;55;40;Female;City_12;46;FALSCH;462;Decorations_Product;Decorations;2;12,18813856;24,37627711;Debit Card;WAHR;2,437627711;21,938649399;WAHR;;;Snowy;Black Friday;4;WAHR
8623;13.12.2018;17:15:46;187;48;Male;City_6;;WAHR;401;Decorations_Product;Decorations;2;50,10884551;100,217691;Debit Card;WAHR;0;100,217691;FALSCH;Overnight;5;Rainy;Christmas Market;3;WAHR
8624;07.12.2019;13:02:28;276;50;Female;City_2;77;FALSCH;128;Toys_Product;Toys;4;81,13226667;324,5290667;Cash;FALSCH;0;324,5290667;FALSCH;;;Rainy;Christmas Market;3;FALSCH
8625;29.11.2023;14:00:43;412;51;Other;City_13;;WAHR;342;Decorations_Product;Decorations;1;48,63080007;48,63080007;Online Payment;FALSCH;4,863080007;43,767720063;WAHR;Standard;4;Snowy;Black Friday;1;FALSCH
8626;19.11.2022;21:21:40;215;67;Other;City_20;;WAHR;398;Food_Product;Food;4;76,68469207;306,7387683;Online Payment;WAHR;30,67387683;276,06489147;WAHR;Express;1;Snowy;Black Friday;3;FALSCH
8627;04.12.2021;13:57:12;16;29;Other;City_8;;WAHR;969;Decorations_Product;Decorations;4;41,47641817;165,9056727;Credit Card;WAHR;0;165,9056727;FALSCH;Standard;5;Sunny;Christmas Market;2;WAHR
8628;27.11.2023;14:31:23;137;21;Female;City_14;;WAHR;254;Decorations_Product;Decorations;5;73,00517644;365,0258822;Online Payment;WAHR;36,50258822;328,52329398;FALSCH;Standard;3;Snowy;Black Friday;1;FALSCH
8629;22.11.2023;10:02:11;359;57;Male;City_6;;WAHR;235;Decorations_Product;Decorations;4;24,98913495;99,95653978;Debit Card;WAHR;9,995653978;89,960885802;WAHR;Express;5;Snowy;Black Friday;4;FALSCH
8630;15.11.2023;06:18:59;117;68;Female;City_1;;WAHR;866;Food_Product;Food;5;70,93473272;354,6736636;Debit Card;FALSCH;35,46736636;319,20629724;WAHR;Overnight;5;Snowy;Black Friday;5;FALSCH
8631;18.12.2021;23:10:09;294;67;Male;City_7;21;FALSCH;637;Decorations_Product;Decorations;4;26,64526138;106,5810455;Cash;WAHR;0;106,5810455;WAHR;;;Rainy;Christmas Market;2;WAHR
8632;02.12.2019;00:29:55;474;59;Male;City_3;;WAHR;915;Decorations_Product;Decorations;3;14,34729868;43,04189603;Credit Card;FALSCH;0;43,04189603;WAHR;Express;2;Sunny;None;1;WAHR
8633;07.11.2018;17:38:44;273;58;Female;City_6;28;FALSCH;58;Clothing_Product;Clothing;5;26,16436158;130,8218079;Credit Card;WAHR;0;130,8218079;WAHR;;;Sunny;Christmas Market;5;WAHR
8634;26.11.2021;02:36:29;398;54;Other;City_1;;WAHR;261;Electronics_Product;Electronics;1;87,26308705;87,26308705;Cash;WAHR;8,726308705;78,536778345;WAHR;Express;3;Sunny;Black Friday;4;WAHR
8635;03.12.2019;21:58:18;433;31;Female;City_18;77;FALSCH;212;Electronics_Product;Electronics;1;92,36099271;92,36099271;Online Payment;WAHR;0;92,36099271;WAHR;;;Sunny;Christmas Market;3;FALSCH
8636;14.12.2021;02:42:32;158;19;Other;City_8;;WAHR;880;Clothing_Product;Clothing;1;79,1275226;79,1275226;Online Payment;FALSCH;0;79,1275226;WAHR;Express;5;Rainy;Christmas Market;3;WAHR
8637;30.11.2018;22:10:05;189;34;Other;City_14;12;FALSCH;213;Electronics_Product;Electronics;4;20,11172717;80,44690867;Cash;WAHR;0;80,44690867;WAHR;;;Rainy;Christmas Market;4;WAHR
8638;08.11.2019;15:00:34;207;45;Other;City_8;86;FALSCH;882;Toys_Product;Toys;3;16,75221432;50,25664295;Debit Card;FALSCH;5,025664295;45,230978655;WAHR;;;Snowy;Black Friday;5;WAHR
8639;20.12.2022;11:00:04;297;56;Male;City_15;;WAHR;96;Electronics_Product;Electronics;2;57,91369948;115,827399;Debit Card;WAHR;0;115,827399;FALSCH;Standard;1;Sunny;Christmas Market;1;WAHR
8640;19.11.2022;08:45:30;204;51;Male;City_12;;WAHR;654;Toys_Product;Toys;5;40,93510868;204,6755434;Cash;FALSCH;20,46755434;184,20798906;FALSCH;Express;5;Sunny;Black Friday;2;FALSCH
8641;17.11.2022;10:17:30;127;25;Other;City_19;;WAHR;946;Clothing_Product;Clothing;2;95,92974652;191,859493;Credit Card;WAHR;19,1859493;172,6735437;FALSCH;Standard;3;Sunny;Black Friday;3;WAHR
8642;07.12.2020;06:58:17;386;56;Other;City_2;;WAHR;468;Clothing_Product;Clothing;1;29,15152361;29,15152361;Debit Card;FALSCH;0;29,15152361;FALSCH;Express;4;Snowy;Christmas Market;3;WAHR
8643;29.12.2020;19:58:34;29;40;Female;City_1;;WAHR;918;Electronics_Product;Electronics;5;57,0010003;285,0050015;Cash;FALSCH;28,50050015;256,50450135;WAHR;Standard;2;Sunny;Black Friday;5;FALSCH
8644;03.11.2019;10:22:45;253;38;Other;City_14;;WAHR;469;Toys_Product;Toys;1;82,87442115;82,87442115;Debit Card;FALSCH;8,287442115;74,586979035;FALSCH;Overnight;4;Sunny;Black Friday;4;FALSCH
8645;18.11.2023;02:25:36;281;20;Female;City_7;;WAHR;552;Toys_Product;Toys;3;73,75710469;221,2713141;Online Payment;WAHR;0;221,2713141;FALSCH;Overnight;3;Sunny;Christmas Market;3;FALSCH
8646;17.11.2020;19:30:43;45;49;Female;City_12;;WAHR;901;Clothing_Product;Clothing;3;80,58808083;241,7642425;Credit Card;FALSCH;24,17642425;217,58781825;FALSCH;Overnight;1;Sunny;Black Friday;3;WAHR
8647;26.12.2020;12:08:25;26;55;Male;City_10;;WAHR;889;Toys_Product;Toys;1;20,03483166;20,03483166;Credit Card;FALSCH;2,003483166;18,031348494;FALSCH;Standard;4;Snowy;Black Friday;5;FALSCH
8648;04.11.2018;17:22:44;348;51;Other;City_13;19;FALSCH;852;Electronics_Product;Electronics;5;57,62663282;288,1331641;Credit Card;WAHR;0;288,1331641;FALSCH;;;Snowy;Christmas Market;5;FALSCH
8649;23.12.2020;22:00:21;384;44;Male;City_7;57;FALSCH;457;Electronics_Product;Electronics;1;53,184669;53,184669;Cash;FALSCH;0;53,184669;WAHR;;;Rainy;Christmas Market;2;FALSCH
8650;18.12.2019;14:21:01;83;40;Female;City_12;89;FALSCH;87;Toys_Product;Toys;1;79,67643522;79,67643522;Cash;WAHR;7,967643522;71,708791698;FALSCH;;;Sunny;Black Friday;2;FALSCH
8651;22.12.2023;18:03:22;231;30;Female;City_7;;WAHR;155;Decorations_Product;Decorations;2;37,32478369;74,64956738;Debit Card;WAHR;0;74,64956738;FALSCH;Express;1;Sunny;None;3;WAHR
8652;08.11.2020;17:05:05;402;32;Male;City_19;45;FALSCH;414;Decorations_Product;Decorations;2;16,56374758;33,12749516;Online Payment;FALSCH;3,312749516;29,814745644;FALSCH;;;Rainy;Black Friday;2;FALSCH
8653;10.12.2022;09:01:41;351;21;Female;City_11;;WAHR;728;Decorations_Product;Decorations;4;86,99036055;347,9614422;Credit Card;WAHR;0;347,9614422;WAHR;Express;1;Rainy;Christmas Market;2;WAHR
8654;26.11.2018;06:34:12;476;41;Female;City_7;;WAHR;809;Electronics_Product;Electronics;3;51,50201164;154,5060349;Online Payment;WAHR;15,45060349;139,05543141;WAHR;Overnight;5;Rainy;Black Friday;5;WAHR
8655;13.12.2020;01:56:37;408;48;Other;City_13;71;FALSCH;804;Decorations_Product;Decorations;5;28,31748587;141,5874294;Online Payment;WAHR;0;141,5874294;FALSCH;;;Snowy;Christmas Market;1;WAHR
8656;19.12.2019;21:08:08;359;19;Female;City_16;35;FALSCH;331;Toys_Product;Toys;1;57,49119076;57,49119076;Cash;WAHR;0;57,49119076;FALSCH;;;Snowy;None;1;WAHR
8657;22.12.2021;13:12:05;119;36;Male;City_16;;WAHR;302;Clothing_Product;Clothing;2;80,63848985;161,2769797;Online Payment;FALSCH;16,12769797;145,14928173;FALSCH;Express;2;Snowy;Black Friday;5;FALSCH
8658;16.11.2018;04:34:21;398;58;Female;City_7;46;FALSCH;595;Food_Product;Food;5;79,25758629;396,2879314;Online Payment;FALSCH;39,62879314;356,65913826;FALSCH;;;Sunny;Black Friday;4;WAHR
8659;25.11.2018;11:27:03;264;68;Female;City_9;38;FALSCH;579;Decorations_Product;Decorations;2;70,03000511;140,0600102;Credit Card;WAHR;14,00600102;126,05400918;WAHR;;;Sunny;Black Friday;4;FALSCH
8660;14.11.2023;23:30:28;234;29;Other;City_2;92;FALSCH;327;Food_Product;Food;5;22,10258938;110,5129469;Online Payment;FALSCH;0;110,5129469;WAHR;;;Sunny;Christmas Market;2;FALSCH
8661;02.11.2021;17:34:16;344;29;Other;City_5;;WAHR;195;Food_Product;Food;3;95,60033557;286,8010067;Online Payment;FALSCH;0;286,8010067;WAHR;Express;1;Rainy;None;1;FALSCH
8662;30.12.2020;01:27:17;431;36;Male;City_20;;WAHR;158;Clothing_Product;Clothing;1;83,87464793;83,87464793;Credit Card;WAHR;8,387464793;75,487183137;WAHR;Standard;5;Sunny;Black Friday;3;WAHR
8663;01.12.2023;23:31:44;302;62;Male;City_12;36;FALSCH;246;Decorations_Product;Decorations;3;76,97939286;230,9381786;Debit Card;WAHR;0;230,9381786;FALSCH;;;Snowy;Christmas Market;2;WAHR
8664;11.11.2021;10:30:38;100;29;Male;City_9;;WAHR;968;Electronics_Product;Electronics;5;42,46935973;212,3467986;Online Payment;FALSCH;0;212,3467986;WAHR;Standard;3;Rainy;None;2;WAHR
8665;06.12.2021;11:37:12;99;34;Male;City_16;3;FALSCH;882;Food_Product;Food;1;24,43198962;24,43198962;Cash;WAHR;0;24,43198962;WAHR;;;Snowy;Christmas Market;5;WAHR
8666;07.12.2019;08:01:33;317;61;Female;City_18;81;FALSCH;384;Food_Product;Food;3;37,57742746;112,7322824;Cash;WAHR;0;112,7322824;FALSCH;;;Rainy;None;3;WAHR
8667;23.12.2018;09:39:22;18;22;Female;City_5;25;FALSCH;177;Electronics_Product;Electronics;5;49,53177524;247,6588762;Cash;FALSCH;24,76588762;222,89298858;WAHR;;;Snowy;Black Friday;4;WAHR
8668;12.12.2022;00:22:22;440;41;Female;City_11;;WAHR;937;Toys_Product;Toys;2;74,63716077;149,2743215;Cash;WAHR;14,92743215;134,34688935;FALSCH;Express;1;Sunny;Black Friday;4;FALSCH
8669;16.11.2018;15:59:32;189;61;Other;City_5;;WAHR;646;Toys_Product;Toys;4;18,92306294;75,69225177;Online Payment;WAHR;7,569225177;68,123026593;WAHR;Overnight;1;Rainy;Black Friday;2;WAHR
8670;02.11.2020;23:27:56;29;31;Female;City_15;43;FALSCH;283;Food_Product;Food;2;90,95044343;181,9008869;Credit Card;FALSCH;18,19008869;163,71079821;FALSCH;;;Rainy;Black Friday;4;FALSCH
8671;04.11.2022;04:52:24;128;20;Other;City_8;;WAHR;763;Electronics_Product;Electronics;5;11,09216085;55,46080426;Online Payment;FALSCH;0;55,46080426;FALSCH;Express;5;Snowy;Christmas Market;4;WAHR
8672;19.11.2020;01:59:43;148;18;Male;City_17;76;FALSCH;891;Electronics_Product;Electronics;1;17,26445183;17,26445183;Debit Card;WAHR;1,726445183;15,538006647;FALSCH;;;Rainy;Black Friday;4;FALSCH
8673;12.12.2023;11:20:24;89;23;Male;City_15;;WAHR;543;Toys_Product;Toys;5;28,11626209;140,5813105;Cash;FALSCH;0;140,5813105;WAHR;Overnight;1;Snowy;None;3;WAHR
8674;12.12.2019;02:10:01;72;51;Other;City_20;33;FALSCH;613;Electronics_Product;Electronics;2;87,74886019;175,4977204;Cash;FALSCH;17,54977204;157,94794836;FALSCH;;;Snowy;Black Friday;5;FALSCH
8675;23.11.2019;10:12:30;263;70;Male;City_7;;WAHR;232;Food_Product;Food;2;16,70234304;33,40468608;Debit Card;WAHR;3,340468608;30,064217472;FALSCH;Express;2;Sunny;Black Friday;5;WAHR
8676;26.12.2021;02:10:56;66;66;Female;City_7;;WAHR;192;Decorations_Product;Decorations;2;54,85076007;109,7015201;Debit Card;FALSCH;0;109,7015201;WAHR;Overnight;4;Snowy;None;5;FALSCH
8677;12.12.2021;14:40:33;262;59;Other;City_1;;WAHR;873;Electronics_Product;Electronics;2;68,67396897;137,3479379;Online Payment;WAHR;0;137,3479379;WAHR;Express;1;Snowy;None;5;WAHR
8678;25.11.2023;05:02:03;176;55;Other;City_7;;WAHR;850;Decorations_Product;Decorations;1;67,08107513;67,08107513;Credit Card;FALSCH;6,708107513;60,372967617;FALSCH;Standard;2;Sunny;Black Friday;1;FALSCH
8679;29.12.2020;18:55:13;198;69;Male;City_10;;WAHR;461;Food_Product;Food;1;11,63921968;11,63921968;Online Payment;WAHR;0;11,63921968;WAHR;Overnight;5;Sunny;Christmas Market;5;WAHR
8680;27.11.2020;14:43:42;461;44;Male;City_14;65;FALSCH;442;Food_Product;Food;3;53,43978466;160,319354;Debit Card;WAHR;16,0319354;144,2874186;WAHR;;;Snowy;Black Friday;3;WAHR
8681;25.11.2021;12:34:12;345;49;Female;City_19;;WAHR;279;Toys_Product;Toys;1;34,51505939;34,51505939;Debit Card;FALSCH;3,451505939;31,063553451;FALSCH;Standard;2;Snowy;Black Friday;1;FALSCH
8682;03.12.2023;13:50:06;17;64;Male;City_6;;WAHR;527;Food_Product;Food;1;23,6286626;23,6286626;Cash;WAHR;0;23,6286626;WAHR;Express;2;Sunny;Christmas Market;2;FALSCH
8683;15.11.2018;07:26:34;5;51;Female;City_15;;WAHR;977;Food_Product;Food;1;46,04238165;46,04238165;Cash;WAHR;0;46,04238165;WAHR;Express;3;Sunny;Christmas Market;2;WAHR
8684;28.11.2018;06:48:16;233;53;Other;City_16;79;FALSCH;365;Decorations_Product;Decorations;4;31,26944255;125,0777702;Credit Card;WAHR;12,50777702;112,56999318;WAHR;;;Sunny;Black Friday;5;FALSCH
8685;19.11.2018;13:27:44;8;34;Other;City_8;12;FALSCH;966;Toys_Product;Toys;1;12,91792693;12,91792693;Online Payment;WAHR;1,291792693;11,626134237;FALSCH;;;Rainy;Black Friday;5;FALSCH
8686;03.12.2019;02:36:49;380;25;Male;City_6;31;FALSCH;620;Food_Product;Food;4;24,75918855;99,03675419;Online Payment;WAHR;0;99,03675419;WAHR;;;Snowy;Christmas Market;1;WAHR
8687;20.11.2019;04:05:34;296;28;Male;City_8;6;FALSCH;931;Clothing_Product;Clothing;4;81,0184064;324,0736256;Debit Card;FALSCH;0;324,0736256;WAHR;;;Snowy;Christmas Market;4;FALSCH
8688;25.11.2020;03:40:20;355;63;Female;City_6;88;FALSCH;174;Decorations_Product;Decorations;2;32,38232458;64,76464916;Debit Card;WAHR;6,476464916;58,288184244;FALSCH;;;Snowy;Black Friday;1;WAHR
8689;17.11.2021;08:32:32;268;58;Other;City_19;47;FALSCH;839;Decorations_Product;Decorations;5;74,85352872;374,2676436;Debit Card;FALSCH;37,42676436;336,84087924;FALSCH;;;Sunny;Black Friday;2;FALSCH
8690;05.12.2023;20:33:29;367;48;Other;City_7;;WAHR;766;Electronics_Product;Electronics;2;30,48907716;60,97815432;Online Payment;FALSCH;0;60,97815432;FALSCH;Express;2;Snowy;None;5;WAHR
8691;09.12.2019;17:17:52;164;25;Male;City_6;53;FALSCH;237;Electronics_Product;Electronics;2;50,7514091;101,5028182;Debit Card;WAHR;0;101,5028182;FALSCH;;;Sunny;Christmas Market;2;WAHR
8692;05.11.2020;07:36:47;175;50;Female;City_8;;WAHR;166;Food_Product;Food;5;81,70307706;408,5153853;Online Payment;WAHR;0;408,5153853;WAHR;Overnight;5;Rainy;Christmas Market;3;WAHR
8693;22.12.2023;05:33:11;489;39;Male;City_12;9;FALSCH;164;Clothing_Product;Clothing;1;15,44109385;15,44109385;Debit Card;FALSCH;0;15,44109385;FALSCH;;;Snowy;None;3;WAHR
8694;22.12.2023;15:09:48;58;56;Male;City_19;;WAHR;243;Decorations_Product;Decorations;3;12,07754481;36,23263443;Online Payment;FALSCH;0;36,23263443;FALSCH;Overnight;5;Snowy;Christmas Market;5;WAHR
8695;17.12.2022;12:30:30;5;20;Male;City_12;;WAHR;293;Toys_Product;Toys;3;83,69315432;251,079463;Credit Card;FALSCH;25,1079463;225,9715167;FALSCH;Standard;3;Rainy;Black Friday;1;FALSCH
8696;09.11.2022;01:50:39;367;55;Other;City_12;;WAHR;814;Food_Product;Food;2;98,30941465;196,6188293;Credit Card;FALSCH;19,66188293;176,95694637;WAHR;Express;4;Rainy;Black Friday;3;WAHR
8697;21.11.2019;09:41:52;170;65;Female;City_1;87;FALSCH;77;Food_Product;Food;4;22,17243722;88,68974888;Cash;WAHR;8,868974888;79,820773992;FALSCH;;;Snowy;Black Friday;2;WAHR
8698;04.12.2020;13:29:46;478;35;Male;City_6;;WAHR;433;Food_Product;Food;4;11,86382758;47,45531034;Credit Card;WAHR;0;47,45531034;WAHR;Standard;2;Snowy;None;3;FALSCH
8699;19.11.2018;06:20:52;11;62;Male;City_4;88;FALSCH;541;Decorations_Product;Decorations;4;72,40224637;289,6089855;Online Payment;FALSCH;0;289,6089855;WAHR;;;Rainy;Christmas Market;3;FALSCH
8700;26.11.2019;19:55:14;339;44;Male;City_1;52;FALSCH;633;Toys_Product;Toys;3;67,80946419;203,4283926;Credit Card;FALSCH;20,34283926;183,08555334;WAHR;;;Rainy;Black Friday;5;FALSCH
8701;09.12.2022;15:40:31;421;57;Other;City_10;;WAHR;179;Electronics_Product;Electronics;5;47,32292557;236,6146278;Credit Card;WAHR;23,66146278;212,95316502;FALSCH;Standard;3;Rainy;Black Friday;5;WAHR
8702;26.11.2023;02:50:33;215;29;Other;City_5;;WAHR;61;Food_Product;Food;5;52,17473093;260,8736546;Debit Card;FALSCH;26,08736546;234,78628914;FALSCH;Overnight;1;Sunny;Black Friday;5;WAHR
8703;15.12.2019;13:11:34;301;55;Female;City_5;78;FALSCH;235;Decorations_Product;Decorations;1;91,78592775;91,78592775;Debit Card;FALSCH;9,178592775;82,607334975;FALSCH;;;Sunny;Black Friday;5;WAHR
8704;08.11.2021;15:58:12;219;28;Other;City_3;;WAHR;102;Clothing_Product;Clothing;2;93,78886344;187,5777269;Credit Card;WAHR;0;187,5777269;FALSCH;Standard;4;Rainy;Christmas Market;1;FALSCH
8705;28.11.2020;12:54:32;130;47;Other;City_12;;WAHR;748;Food_Product;Food;1;76,55901894;76,55901894;Online Payment;WAHR;7,655901894;68,903117046;WAHR;Standard;2;Snowy;Black Friday;1;FALSCH
8706;15.11.2023;06:22:50;135;31;Male;City_6;;WAHR;236;Electronics_Product;Electronics;2;91,11361017;182,2272203;Cash;WAHR;0;182,2272203;FALSCH;Standard;5;Rainy;None;2;WAHR
8707;01.12.2023;15:50:32;183;49;Male;City_17;;WAHR;707;Electronics_Product;Electronics;5;30,02451215;150,1225607;Cash;WAHR;0;150,1225607;WAHR;Standard;3;Sunny;None;1;WAHR
8708;25.11.2022;20:19:09;96;18;Male;City_7;;WAHR;917;Decorations_Product;Decorations;2;11,85758564;23,71517128;Cash;FALSCH;2,371517128;21,343654152;WAHR;Standard;5;Snowy;Black Friday;5;WAHR
8709;25.11.2022;00:37:10;153;68;Female;City_5;;WAHR;31;Toys_Product;Toys;3;52,82582633;158,477479;Online Payment;FALSCH;15,8477479;142,6297311;FALSCH;Standard;3;Snowy;Black Friday;1;WAHR
8710;30.12.2018;05:39:06;123;63;Other;City_8;10;FALSCH;13;Clothing_Product;Clothing;3;99,10127267;297,303818;Credit Card;WAHR;0;297,303818;WAHR;;;Rainy;None;5;FALSCH
8711;04.12.2018;08:52:26;375;25;Male;City_6;43;FALSCH;556;Decorations_Product;Decorations;1;91,78457157;91,78457157;Cash;WAHR;0;91,78457157;FALSCH;;;Snowy;None;5;FALSCH
8712;17.11.2023;09:49:59;43;29;Other;City_6;;WAHR;48;Electronics_Product;Electronics;4;20,18686725;80,74746902;Debit Card;WAHR;8,074746902;72,672722118;FALSCH;Express;2;Sunny;Black Friday;5;FALSCH
8713;16.11.2023;14:39:08;226;47;Male;City_15;;WAHR;964;Clothing_Product;Clothing;2;45,4719051;90,9438102;Cash;FALSCH;9,09438102;81,84942918;WAHR;Standard;4;Snowy;Black Friday;2;WAHR
8714;15.12.2018;13:31:04;120;21;Male;City_19;59;FALSCH;149;Food_Product;Food;4;29,48966242;117,9586497;Credit Card;WAHR;0;117,9586497;FALSCH;;;Sunny;None;5;WAHR
8715;16.12.2018;21:56:44;474;23;Other;City_5;100;FALSCH;313;Food_Product;Food;5;12,74863636;63,74318178;Credit Card;FALSCH;0;63,74318178;FALSCH;;;Snowy;Christmas Market;3;WAHR
8716;15.11.2022;09:07:19;240;57;Female;City_10;81;FALSCH;625;Food_Product;Food;5;60,36299258;301,8149629;Cash;FALSCH;0;301,8149629;WAHR;;;Sunny;Christmas Market;2;FALSCH
8717;17.11.2018;21:04:29;22;65;Male;City_5;8;FALSCH;735;Toys_Product;Toys;1;56,29427742;56,29427742;Online Payment;FALSCH;0;56,29427742;FALSCH;;;Rainy;None;1;FALSCH
8718;24.12.2018;12:04:21;284;46;Female;City_4;69;FALSCH;351;Electronics_Product;Electronics;1;41,96892222;41,96892222;Online Payment;WAHR;0;41,96892222;FALSCH;;;Snowy;None;1;WAHR
8719;24.12.2021;11:00:17;369;31;Female;City_18;82;FALSCH;354;Electronics_Product;Electronics;3;78,7988561;236,3965683;Debit Card;WAHR;0;236,3965683;WAHR;;;Snowy;Christmas Market;3;FALSCH
8720;04.12.2019;05:34:27;128;38;Male;City_4;;WAHR;461;Clothing_Product;Clothing;4;71,22524799;284,900992;Online Payment;WAHR;0;284,900992;FALSCH;Express;3;Sunny;None;5;FALSCH
8721;26.12.2023;18:50:36;1;23;Male;City_16;67;FALSCH;702;Decorations_Product;Decorations;3;43,47500324;130,4250097;Debit Card;FALSCH;13,04250097;117,38250873;FALSCH;;;Sunny;Black Friday;3;WAHR
8722;30.11.2023;01:18:25;217;24;Female;City_5;;WAHR;986;Electronics_Product;Electronics;4;75,23713561;300,9485424;Online Payment;WAHR;0;300,9485424;FALSCH;Express;1;Sunny;None;2;WAHR
